ID, Övning, Utrustning, Höger/Vänster, Försök_1, Försök_2, Försök_3, Försök_4, Försök_5, Försök_6, Försök_7, Försök_8, Försök_9, Försök_10
132, Kanonen, klubba, , 9.0, , , , , , , , , 
124, Kanonen, klubba, , 15.0, , , , , , , , , 
146, Kanonen, klubba, , 2.0, , , , , , , , , 
147, Kanonen, klubba, , 8.0, , , , , , , , , 
123, Kanonen, klubba, , 9.0, , , , , , , , , 
125, Kanonen, klubba, , 10.0, , , , , , , , , 
128, Kanonen, klubba, , 15.0, , , , , , , , , 
129, Kanonen, klubba, , 6.0, , , , , , , , , 
126, Kanonen, klubba, , 6.0, , , , , , , , , 
127, Kanonen, klubba, , 6.0, , , , , , , , , 
148, Kanonen, klubba, , 9.0, , , , , , , , , 
135, Kanonen, klubba, , 3.0, , , , , , , , , 
137, Kanonen, klubba, , 6.0, , , , , , , , , 
145, Kanonen, klubba, , 4.0, , , , , , , , , 
133, Kanonen, klubba, , 8.0, , , , , , , , , 
141, Kanonen, klubba, , 9.0, , , , , , , , , 
139, Kanonen, klubba, , 4.0, , , , , , , , , 
140, Kanonen, klubba, , 6.0, , , , , , , , , 
136, Kanonen, klubba, , 10.0, , , , , , , , , 
131, Kanonen, klubba, , 5.0, , , , , , , , , 
142, Kanonen, klubba, , 10.0, , , , , , , , , 
144, Kanonen, klubba, , 9.0, , , , , , , , , 
143, Kanonen, klubba, , 8.0, , , , , , , , , 
138, Kanonen, klubba, , 5.0, , , , , , , , , 
134, Kanonen, klubba, , 8.0, , , , , , , , , 
