ID, Övning, Utrustning, Höger/Vänster, Försök_1, Försök_2, Försök_3, Försök_4, Försök_5, Försök_6, Försök_7, Försök_8, Försök_9, Försök_10
90, Droppboll, rack, , 6.56599998474121, 3.80999994277954, 4.84100008010864, 3.58800005912781, 9.5620002746582, 3.98900008201599, 3.18700003623962, , , 
92, Droppboll, rack, , 5.01200008392334, 3.03600001335144, 2.98900008201599, 2.9909999370575, 2.84599995613098, 2.64000010490417, 2.47199988365173, , , 
79, Droppboll, rack, , 3.88599991798401, 3.80299997329712, 3.09899997711182, 2.89400005340576, 6.41200017929077, 3.39599990844727, 3.11899995803833, , , 
69, Droppboll, rack, , 6.07000017166138, 2.44300007820129, 3.21399998664856, 3.97499990463257, 15.0, 3.03200006484985, 2.77699995040894, , , 
82, Droppboll, rack, , 9.43599987030029, 3.06100010871887, 3.42799997329712, 15.0, 7.4850001335144, 5.25799989700317, 3.14599990844727, , , 
87, Droppboll, rack, , 10.7370004653931, 11.8450002670288, 7.31199979782104, 8.29500007629395, 5.92799997329712, 6.04300022125244, 4.71500015258789, , , 
73, Droppboll, rack, , 5.13899993896484, 5.37200021743774, 3.38299989700317, 4.2519998550415, 3.00699996948242, 3.76500010490417, 3.44600009918213, , , 
76, Droppboll, rack, , 4.49399995803833, 14.1450004577637, 4.18300008773804, 6.46099996566772, 11.6099996566772, 4.32100009918213, 4.27199983596802, , , 
74, Droppboll, rack, , 5.97900009155273, 5.15500020980835, 12.4739999771118, 7.0939998626709, 10.871000289917, 4.06799983978271, 6.5939998626709, , , 
88, Droppboll, rack, , 15.0, 4.13000011444092, 4.91300010681152, 5.18599987030029, 9.0649995803833, 5.00899982452393, 8.09700012207031, , , 
75, Droppboll, rack, , 7.53299999237061, 15.0, 6.2020001411438, 15.0, 15.0, 10.548999786377, 15.0, , , 
68, Droppboll, rack, , 7.40899991989136, 15.0, 15.0, 6.30700016021729, 4.42700004577637, 5.02299976348877, 4.87799978256226, , , 
89, Droppboll, rack, , 6.33599996566772, 3.78800010681152, 3.68799996376038, 3.20199990272522, 6.63100004196167, 3.6159999370575, 12.9799995422363, , , 
91, Droppboll, rack, , 12.8400001525879, 7.2020001411438, 4.77099990844727, 15.0, 15.0, 4.72800016403198, 4.20900011062622, , , 
85, Droppboll, rack, , 15.0, 15.0, 15.0, 15.0, 7.02699995040894, 6.13600015640259, 14.4700002670288, , , 
77, Droppboll, rack, , 6.30299997329712, 4.76700019836426, 5.22300004959106, 3.94799995422363, 15.0, 4.66800022125244, 8.60099983215332, , , 
84, Droppboll, rack, , 2.54800009727478, 3.74000000953674, 2.61999988555908, 2.51399993896484, 2.62800002098083, 2.62299990653992, 2.40000009536743, , , 
93, Droppboll, rack, , 7.12400007247925, 5.04099988937378, 4.40000009536743, 5.05399990081787, 10.7620000839233, 4.36399984359741, 4.63000011444092, , , 
86, Droppboll, rack, , 4.59200000762939, 4.19500017166138, 5.12400007247925, 9.90100002288818, 4.7519998550415, 5.08799982070923, 8.2790002822876, , , 
81, Droppboll, rack, , 8.67199993133545, 9.01799964904785, 6.34100008010864, 5.94000005722046, 6.39900016784668, 5.37799978256226, 5.05399990081787, , , 
83, Droppboll, rack, , 5.69099998474121, 4.67000007629395, 4.96700000762939, 3.16700005531311, 3.8840000629425, 3.0699999332428, 3.00999999046326, , , 
71, Droppboll, rack, , 15.0, 15.0, 8.25599956512451, 9.39500045776367, 9.99600028991699, 8.36699962615967, 6.60500001907349, , , 
72, Droppboll, rack, , 6.58500003814697, 4.39799976348877, 5.03800010681152, 4.67700004577637, 7.21099996566772, 4.15500020980835, 4.12599992752075, , , 
70, Droppboll, rack, , 3.42600011825562, 3.1710000038147, 3.62100005149841, 3.65599989891052, 3.74600005149841, 3.33899998664856, 3.20799994468689, , , 
78, Droppboll, rack, , 6.19500017166138, 15.0, 3.78800010681152, 15.0, 6.2960000038147, 5.81599998474121, 5.79899978637695, , , 
80, Droppboll, rack, , 11.2659997940063, 3.65199995040894, 3.31800007820129, 2.77800011634827, 3.16199994087219, 7.72200012207031, 3.23099994659424, , , 
