ID, Övning, Utrustning, Höger/Vänster, Försök_1, Försök_2, Försök_3, Försök_4, Försök_5, Försök_6, Försök_7, Försök_8, Försök_9, Försök_10
41, Minigolf, klubba, höger, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, , , , 
32, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, , , , 
33, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
34, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
21, Minigolf, klubba, höger, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, , , , 
26, Minigolf, klubba, höger, 1.0, 0.0, 1.0, 2.0, 2.0, 3.0, , , , 
22, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, , , , 
37, Minigolf, klubba, höger, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, , , , 
27, Minigolf, klubba, vänster, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, , , , 
28, Jonglera med knä, lår, , 7.0, 3.0, 2.0, , , , , , , 
29, Jonglera med knä, lår, , 8.0, 6.0, 14.0, , , , , , , 
33, Jonglera med knä, lår, , 2.0, 2.0, 1.0, , , , , , , 
58, Minigolf, klubba, vänster, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, , , , 
54, Minigolf, klubba, höger, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, , , , 
52, Minigolf, klubba, höger, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, , , , 
57, Minigolf, klubba, vänster, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, , , , 
47, Minigolf, klubba, vänster, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, , , , 
66, Minigolf, klubba, höger, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, , , , 
43, Minigolf, klubba, vänster, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, , , , 
51, Minigolf, klubba, höger, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0, , , , 
53, Minigolf, klubba, höger, 3.0, 2.0, 0.0, 0.0, 2.0, 0.0, , , , 
61, Minigolf, klubba, höger, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, , , , 
46, Minigolf, klubba, höger, 2.0, 3.0, 1.0, 0.0, 0.0, 0.0, , , , 
42, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, , , , 
55, Minigolf, klubba, höger, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
48, Minigolf, klubba, vänster, 0.0, 2.0, 0.0, 0.0, 1.0, 3.0, , , , 
49, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
67, Minigolf, klubba, höger, 0.0, 3.0, 0.0, 2.0, 1.0, 0.0, , , , 
62, Minigolf, klubba, vänster, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, , , , 
45, Minigolf, klubba, höger, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, , , , 
44, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
63, Minigolf, klubba, höger, 2.0, 1.0, 0.0, 3.0, 3.0, 2.0, , , , 
60, Minigolf, klubba, höger, 0.0, 2.0, 0.0, 3.0, 0.0, 2.0, , , , 
59, Minigolf, klubba, höger, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, , , , 
56, Minigolf, klubba, höger, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, , , , 
60, Studsa basket, hand, , 22.0, 22.0, , , , , , , , 
63, Studsa basket, hand, , 16.0, 23.0, , , , , , , , 
56, Studsa basket, hand, , 8.0, 6.0, , , , , , , , 
49, Studsa basket, hand, , 13.0, 4.0, , , , , , , , 
43, Studsa basket, hand, , 7.0, 17.0, , , , , , , , 
42, Studsa basket, hand, , 16.0, 4.0, , , , , , , , 
55, Studsa basket, hand, , 18.0, 15.0, , , , , , , , 
66, Studsa basket, hand, , 21.0, 15.0, , , , , , , , 
