ID, Övning, Utrustning, Höger/Vänster, Försök_1, Försök_2, Försök_3, Försök_4, Försök_5, Försök_6, Försök_7, Försök_8, Försök_9, Försök_10
10, Jonglera med knä, lår, , 2.0, 2.0, 2.0, , , , , , , 
9, Jonglera med knä, lår, , 2.0, 2.0, 2.0, , , , , , , 
1, Jonglera med knä, lår, , 2.0, 4.0, 4.0, , , , , , , 
2, Jonglera med knä, lår, , 2.0, 2.0, 2.0, , , , , , , 
1, Minigolf, klubba, höger, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, , , , 
2, Minigolf, klubba, höger, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, , , , 
1, Jonglera mot vägg, fot, , 2.0, 1.0, 2.0, , , , , , , 
2, Jonglera mot vägg, fot, , 5.0, 2.0, 2.0, , , , , , , 
11, Jonglera mot vägg, fot, , 1.0, 0.0, 1.0, , , , , , , 
3, Minigolf, klubba, vänster, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, , , , 
5, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
4, Minigolf, klubba, höger, 0.0, 2.0, 1.0, 3.0, 0.0, 3.0, , , , 
6, Minigolf, klubba, höger, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
8, Jonglera mot vägg, fot, , 0.0, 1.0, 2.0, , , , , , , 
7, Jonglera mot vägg, fot, , 1.0, 1.0, 1.0, , , , , , , 
8, Jonglera med knä, lår, , 3.0, 1.0, 2.0, , , , , , , 
7, Jonglera med knä, lår, , 2.0, 2.0, 2.0, , , , , , , 
11, Jonglera med knä, lår, , 6.0, 4.0, 3.0, , , , , , , 
12, Minigolf, klubba, vänster, 0.0, 3.0, 3.0, 0.0, 3.0, 0.0, , , , 
12, Jonglera med knä, lår, , 4.0, 6.0, 1.0, , , , , , , 
12, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
12, Kasta och fånga, hand, , 12.0, 1.0, , , , , , , , 
12, Jonglera med armbåge, armbåge, , 3.0, 3.0, 3.0, , , , , , , 
30, Jonglera med knä, lår, , 2.0, 3.0, 5.0, , , , , , , 
31, Jonglera med knä, lår, , 3.0, 2.0, 2.0, , , , , , , 
22, Jonglera med knä, lår, , 3.0, 2.0, 4.0, , , , , , , 
37, Jonglera med knä, lår, , 2.0, 6.0, 4.0, , , , , , , 
24, Jonglera med knä, lår, , 2.0, 2.0, 3.0, , , , , , , 
23, Jonglera med knä, lår, , 3.0, 2.0, 4.0, , , , , , , 
18, Jonglera med knä, lår, , 14.0, 13.0, 14.0, , , , , , , 
19, Jonglera med knä, lår, , 2.0, 2.0, 2.0, , , , , , , 
39, Jonglera med knä, lår, , 5.0, 4.0, 3.0, , , , , , , 
15, Jonglera med knä, lår, , 9.0, 12.0, 14.0, , , , , , , 
16, Jonglera med knä, lår, , 2.0, 2.0, 9.0, , , , , , , 
20, Jonglera med knä, lår, , 3.0, 3.0, 2.0, , , , , , , 
17, Jonglera med knä, lår, , 5.0, 3.0, 7.0, , , , , , , 
27, Jonglera med knä, lår, , 17.0, 30.0, 8.0, , , , , , , 
25, Jonglera med knä, lår, , 4.0, 21.0, 17.0, , , , , , , 
38, Jonglera med knä, lår, , 2.0, 3.0, 2.0, , , , , , , 
26, Jonglera mot vägg, fot, , 0.0, 0.0, 4.0, , , , , , , 
21, Jonglera mot vägg, fot, , 1.0, 1.0, 0.0, , , , , , , 
24, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
23, Jonglera mot vägg, fot, , 0.0, 1.0, 1.0, , , , , , , 
39, Jonglera mot vägg, fot, , 2.0, 4.0, 1.0, , , , , , , 
31, Jonglera mot vägg, fot, , 1.0, 0.0, 0.0, , , , , , , 
30, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
20, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
17, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
36, Jonglera mot vägg, fot, , 1.0, 1.0, 3.0, , , , , , , 
35, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
35, Jonglera med knä, lår, , 2.0, 2.0, 4.0, , , , , , , 
36, Jonglera med knä, lår, , 3.0, 2.0, 2.0, , , , , , , 
32, Jonglera mot vägg, fot, , 1.0, 0.0, 1.0, , , , , , , 
33, Jonglera mot vägg, fot, , 1.0, 2.0, 2.0, , , , , , , 
14, Jonglera mot vägg, fot, , 1.0, 1.0, 0.0, , , , , , , 
13, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
19, Studsa basket, hand, , 4.0, 13.0, , , , , , , , 
18, Studsa basket, hand, , 15.0, 16.0, , , , , , , , 
30, Studsa basket, hand, , 3.0, 13.0, , , , , , , , 
31, Studsa basket, hand, , 9.0, 15.0, , , , , , , , 
28, Studsa basket, hand, , 21.0, 10.0, , , , , , , , 
29, Studsa basket, hand, , 10.0, 24.0, , , , , , , , 
15, Studsa basket, hand, , 21.0, 19.0, , , , , , , , 
16, Studsa basket, hand, , 3.0, 10.0, , , , , , , , 
40, Studsa basket, hand, , 8.0, 5.0, , , , , , , , 
41, Studsa basket, hand, , 2.0, 4.0, , , , , , , , 
40, Jonglera med armbåge, armbåge, , 7.0, 3.0, 3.0, , , , , , , 
41, Jonglera med armbåge, armbåge, , 3.0, 4.0, 2.0, , , , , , , 
57, Jonglera med knä, lår, , 3.0, 4.0, 5.0, , , , , , , 
43, Jonglera med knä, lår, , 3.0, 2.0, 5.0, , , , , , , 
47, Jonglera med knä, lår, , 3.0, 2.0, 3.0, , , , , , , 
66, Jonglera med knä, lår, , 6.0, 16.0, 40.0, , , , , , , 
51, Jonglera med knä, lår, , 9.0, 3.0, 5.0, , , , , , , 
53, Jonglera med knä, lår, , 8.0, 7.0, 11.0, , , , , , , 
67, Jonglera med knä, lår, , 2.0, 2.0, 3.0, , , , , , , 
52, Jonglera med knä, lår, , 5.0, 2.0, 2.0, , , , , , , 
60, Jonglera med knä, lår, , 3.0, 2.0, 2.0, , , , , , , 
63, Jonglera med knä, lår, , 9.0, 3.0, 30.0, , , , , , , 
49, Jonglera med knä, lår, , 3.0, 14.0, 4.0, , , , , , , 
50, Jonglera med knä, lår, , 3.0, 4.0, 3.0, , , , , , , 
48, Jonglera med knä, lår, , 7.0, 1.0, 5.0, , , , , , , 
54, Jonglera med knä, lår, , 3.0, 2.0, 3.0, , , , , , , 
58, Jonglera med knä, lår, , 8.0, 7.0, 9.0, , , , , , , 
56, Jonglera med knä, lår, , 3.0, 3.0, 3.0, , , , , , , 
59, Studsa basket, hand, , 20.0, 7.0, , , , , , , , 
62, Jonglera med knä, lår, , 4.0, 2.0, 3.0, , , , , , , 
45, Jonglera med knä, lår, , 2.0, 2.0, 1.0, , , , , , , 
59, Jonglera med knä, lår, , 5.0, 3.0, 2.0, , , , , , , 
42, Jonglera med knä, lår, , 9.0, 13.0, 4.0, , , , , , , 
55, Jonglera med knä, lår, , 9.0, 3.0, 4.0, , , , , , , 
49, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
56, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
53, Jonglera mot vägg, fot, , 3.0, 5.0, 0.0, , , , , , , 
51, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
57, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
62, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
45, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
44, Jonglera mot vägg, fot, , 0.0, 1.0, 1.0, , , , , , , 
55, Jonglera med armbåge, armbåge, , 1.0, 2.0, 2.0, , , , , , , 
56, Jonglera med armbåge, armbåge, , 2.0, 2.0, 2.0, , , , , , , 
62, Jonglera med armbåge, armbåge, , 2.0, 1.0, 5.0, , , , , , , 
59, Jonglera med armbåge, armbåge, , 2.0, 4.0, 3.0, , , , , , , 
66, Kasta och fånga, hand, , 17.0, 9.0, , , , , , , , 
47, Kasta och fånga, hand, , 0.0, 5.0, , , , , , , , 
46, Jonglera med knä, lår, , 2.0, 3.0, 2.0, , , , , , , 
61, Jonglera med knä, lår, , 4.0, 4.0, 4.0, , , , , , , 
48, Kasta och fånga, hand, , 17.0, 17.0, , , , , , , , 
50, Kasta och fånga, hand, , 18.0, 9.0, , , , , , , , 
92, Studsa basket, hand, , 13.0, 8.0, , , , , , , , 
82, Studsa basket, hand, , 17.0, 3.0, , , , , , , , 
84, Studsa basket, hand, , 20.0, 14.0, , , , , , , , 
93, Studsa basket, hand, , 5.0, 9.0, , , , , , , , 
81, Studsa basket, hand, , 14.0, 4.0, , , , , , , , 
86, Studsa basket, hand, , 3.0, 11.0, , , , , , , , 
68, Studsa basket, hand, , 2.0, 4.0, , , , , , , , 
75, Studsa basket, hand, , 4.0, 4.0, , , , , , , , 
74, Studsa basket, hand, , 6.0, 4.0, , , , , , , , 
88, Studsa basket, hand, , 6.0, 4.0, , , , , , , , 
85, Studsa basket, hand, , 7.0, 3.0, , , , , , , , 
83, Studsa basket, hand, , 17.0, 7.0, , , , , , , , 
90, Studsa basket, hand, , 18.0, 22.0, , , , , , , , 
72, Studsa basket, hand, , 20.0, 17.0, , , , , , , , 
77, Studsa basket, hand, , 9.0, 10.0, , , , , , , , 
78, Studsa basket, hand, , 2.0, 1.0, , , , , , , , 
73, Studsa basket, hand, , 12.0, 10.0, , , , , , , , 
79, Studsa basket, hand, , 22.0, 24.0, , , , , , , , 
69, Studsa basket, hand, , 14.0, 16.0, , , , , , , , 
70, Studsa basket, hand, , 5.0, 10.0, , , , , , , , 
71, Studsa basket, hand, , 9.0, 3.0, , , , , , , , 
76, Studsa basket, hand, , 19.0, 22.0, , , , , , , , 
89, Studsa basket, hand, , 7.0, 20.0, , , , , , , , 
91, Studsa basket, hand, , 4.0, 5.0, , , , , , , , 
80, Studsa basket, hand, , 13.0, 3.0, , , , , , , , 
87, Studsa basket, hand, , 10.0, 2.0, , , , , , , , 
87, Jonglera med armbåge, hand, , 3.0, 4.0, 6.0, , , , , , , 
76, Jonglera med armbåge, hand, , 3.0, 2.0, 4.0, , , , , , , 
73, Jonglera med armbåge, hand, , 3.0, 3.0, 4.0, , , , , , , 
85, Jonglera med armbåge, hand, , 1.0, 2.0, 1.0, , , , , , , 
89, Jonglera med armbåge, hand, , 6.0, 5.0, 5.0, , , , , , , 
90, Jonglera mot vägg, fot, , 1.0, 0.0, 1.0, , , , , , , 
92, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
91, Jonglera mot vägg, fot, , 0.0, 1.0, 1.0, , , , , , , 
68, Jonglera mot vägg, fot, , 1.0, 0.0, 2.0, , , , , , , 
75, Jonglera mot vägg, fot, , 0.0, 0.0, 1.0, , , , , , , 
77, Jonglera mot vägg, fot, , 0.0, 1.0, 2.0, , , , , , , 
80, Jonglera mot vägg, fot, , 0.0, 0.0, 0.0, , , , , , , 
78, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
74, Jonglera mot vägg, fot, , 0.0, 1.0, 0.0, , , , , , , 
88, Jonglera mot vägg, fot, , 1.0, 0.0, 0.0, , , , , , , 
74, Jonglera med knä, fot, , 2.0, 2.0, 2.0, , , , , , , 
88, Jonglera med knä, fot, , 2.0, 2.0, 2.0, , , , , , , 
99, Studsa basket, hand, , 12.0, 14.0, , , , , , , , 
111, Studsa basket, hand, , 24.0, 26.0, , , , , , , , 
101, Studsa basket, hand, , 16.0, 7.0, , , , , , , , 
112, Studsa basket, hand, , 2.0, 1.0, , , , , , , , 
108, Studsa basket, hand, , 8.0, 8.0, , , , , , , , 
113, Studsa basket, hand, , 4.0, 4.0, , , , , , , , 
121, Studsa basket, hand, , 13.0, 12.0, , , , , , , , 
94, Studsa basket, hand, , 17.0, 18.0, , , , , , , , 
106, Studsa basket, hand, , 6.0, 2.0, , , , , , , , 
117, Studsa basket, hand, , 17.0, 19.0, , , , , , , , 
115, Studsa basket, hand, , 7.0, 19.0, , , , , , , , 
116, Studsa basket, hand, , 4.0, 3.0, , , , , , , , 
102, Studsa basket, hand, , 8.0, 4.0, , , , , , , , 
105, Studsa basket, hand, , 18.0, 3.0, , , , , , , , 
95, Studsa basket, hand, , 5.0, 4.0, , , , , , , , 
110, Studsa basket, hand, , 11.0, 13.0, , , , , , , , 
109, Jonglera med knä, fot, , 4.0, 3.0, 3.0, , , , , , , 
96, Jonglera med knä, fot, , 2.0, 2.0, 2.0, , , , , , , 
109, Studsa basket, hand, , 17.0, 5.0, , , , , , , , 
96, Studsa basket, hand, , 5.0, 7.0, , , , , , , , 
116, Jonglera med knä, fot, , 4.0, 2.0, 8.0, , , , , , , 
115, Jonglera med knä, fot, , 6.0, 4.0, 2.0, , , , , , , 
102, Jonglera med knä, fot, , 3.0, 2.0, 2.0, , , , , , , 
105, Jonglera med knä, fot, , 2.0, 3.0, 2.0, , , , , , , 
101, Jonglera med knä, fot, , 2.0, 2.0, 1.0, , , , , , , 
112, Jonglera med knä, fot, , 1.0, 2.0, 2.0, , , , , , , 
94, Jonglera med knä, fot, , 4.0, 3.0, 1.0, , , , , , , 
121, Jonglera med knä, fot, , 3.0, 3.0, 3.0, , , , , , , 
119, Jonglera med knä, fot, , 8.0, 5.0, 7.0, , , , , , , 
118, Jonglera med knä, fot, , 17.0, 10.0, 10.0, , , , , , , 
119, Studsa basket, hand, , 17.0, 14.0, , , , , , , , 
118, Studsa basket, hand, , 11.0, 20.0, , , , , , , , 
122, Studsa basket, hand, , 21.0, 23.0, , , , , , , , 
120, Jonglera med knä, fot, , 3.0, 3.0, 4.0, , , , , , , 
97, Studsa basket, hand, , 2.0, 2.0, , , , , , , , 
98, Studsa basket, hand, , 8.0, 4.0, , , , , , , , 
115, Jonglera mot vägg, fot, , 3.0, 1.0, 0.0, , , , , , , 
116, Jonglera mot vägg, fot, , 2.0, 0.0, 1.0, , , , , , , 
99, Jonglera med knä, fot, , 3.0, 3.0, 3.0, , , , , , , 
111, Jonglera med knä, fot, , 6.0, 4.0, 4.0, , , , , , , 
108, Jonglera med knä, fot, , 1.0, 1.0, 1.0, , , , , , , 
113, Jonglera med knä, fot, , 2.0, 4.0, 3.0, , , , , , , 
104, Jonglera mot vägg, fot, , 5.0, 14.0, 1.0, , , , , , , 
114, Jonglera mot vägg, fot, , 3.0, 0.0, 1.0, , , , , , , 
100, Jonglera mot vägg, fot, , 2.0, 10.0, 9.0, , , , , , , 
104, Kasta och fånga, hand, , 6.0, 1.0, , , , , , , , 
114, Kasta och fånga, hand, , 9.0, 1.0, , , , , , , , 
100, Kasta och fånga, hand, , 19.0, 11.0, , , , , , , , 
129, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 
128, Minigolf, klubba, höger, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, , , , 
148, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, , , , 
142, Minigolf, klubba, höger, 0.0, 3.0, 1.0, 0.0, 2.0, 3.0, , , , 
144, Minigolf, klubba, höger, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, , , , 
143, Minigolf, klubba, höger, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, , , , 
130, Minigolf, klubba, höger, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, , , , 
124, Minigolf, klubba, höger, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, , , , 
132, Minigolf, klubba, höger, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, , , , 
134, Minigolf, klubba, vänster, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, , , , 
138, Minigolf, klubba, höger, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, , , , 
139, Minigolf, klubba, höger, 3.0, 0.0, 1.0, 1.0, 0.0, 0.0, , , , 
141, Minigolf, klubba, höger, 2.0, 1.0, 2.0, 3.0, 0.0, 0.0, , , , 
125, Minigolf, klubba, höger, 0.0, 2.0, 0.0, 3.0, 3.0, 3.0, , , , 
123, Minigolf, klubba, höger, 1.0, 0.0, 1.0, 2.0, 2.0, 0.0, , , , 
123, Studsa basket, hand, , 8.0, 19.0, , , , , , , , 
125, Studsa basket, hand, , 20.0, 21.0, , , , , , , , 
126, Studsa basket, hand, , 5.0, 16.0, , , , , , , , 
127, Studsa basket, hand, , 4.0, 15.0, , , , , , , , 
141, Studsa basket, hand, , 4.0, 18.0, , , , , , , , 
137, Studsa basket, hand, , 5.0, 16.0, , , , , , , , 
148, Studsa basket, hand, , 10.0, 6.0, , , , , , , , 
135, Studsa basket, hand, , 5.0, 14.0, , , , , , , , 
139, Studsa basket, hand, , 7.0, 4.0, , , , , , , , 
142, Studsa basket, hand, , 16.0, 9.0, , , , , , , , 
144, Studsa basket, hand, , 2.0, 2.0, , , , , , , , 
145, Studsa basket, hand, , 3.0, 2.0, , , , , , , , 
143, Studsa basket, hand, , 19.0, 17.0, , , , , , , , 
134, Studsa basket, hand, , 5.0, 17.0, , , , , , , , 
138, Studsa basket, hand, , 5.0, 6.0, , , , , , , , 
124, Studsa basket, hand, , 19.0, 7.0, , , , , , , , 
132, Studsa basket, hand, , 19.0, 11.0, , , , , , , , 
133, Studsa basket, hand, , 3.0, 1.0, , , , , , , , 
147, Studsa basket, hand, , 7.0, 2.0, , , , , , , , 
131, Studsa basket, hand, , 4.0, 3.0, , , , , , , , 
129, Studsa basket, hand, , 10.0, 8.0, , , , , , , , 
130, Studsa basket, hand, , 3.0, 4.0, , , , , , , , 
146, Studsa basket, hand, , 11.0, 4.0, , , , , , , , 
128, Studsa basket, hand, , 2.0, 13.0, , , , , , , , 
140, Studsa basket, hand, , 4.0, 3.0, , , , , , , , 
136, Studsa basket, hand, , 20.0, 6.0, , , , , , , , 
144, Jonglera med knä, lår, , 4.0, 2.0, 3.0, , , , , , , 
133, Jonglera med knä, lår, , 1.0, 1.0, 1.0, , , , , , , 
143, Jonglera med knä, lår, , 4.0, 5.0, 5.0, , , , , , , 
142, Jonglera med knä, lår, , 4.0, 9.0, 6.0, , , , , , , 
142, Jonglera mot vägg, fot, , 4.0, 8.0, 2.0, , , , , , , 
